key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-395285497,Selective attention by priming in host search behavior of 2 generalist butterflies,2019,1,,BEHAVIORAL ECOLOGY,"[""1045-2249"", ""1465-7279     J9  - BEHAV ECOL     JI  - Behav. Ecol.""]",30,1,142-149,"Gamberale-Stille, G and Schapers, A and Janz, N and Nylin, S",,English,,"Stockholm Univ, Dept Zool, S-10691 Stockholm, Sweden",,Times Cited in Web of Science Core Collection:  10     Total Times Cited:  11     Cited Reference Count:  68,10.1093/beheco/ary146     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),diet breadth;host plant;limited attention;priming;search behavior;specialization;TRADE-OFFS;DIET BREADTH;ECOLOGICAL SPECIALIZATION;LEPIDOPTERA NYMPHALIDAE;PLANT SPECIALIZATION;EVOLUTIONARY ECOLOGY;VISUAL-SEARCH;LEAF-SHAPE;PERFORMANCE;PREFERENCE,,
rayyan-395285210,"Factors affecting butterfly and plant diversity in basiphilous dry grasslands of Transylvania, Romania",2021,10,,COMMUNITY ECOLOGY,"[""1585-8553"", ""1588-2756     J9  - COMMUNITY ECOL     JI  - Community Ecol.""]",22,3,295-308,"Craioveanu, C and Muntean, I and Ruprecht, E and Bancila, RI and Crisan, A and Rakosy, L",,English,,"[""Babes Bolyai Univ, Fac Biol & Geol, Clinicilor 5-7, Cluj Napoca 400006, Romania"", ""Romanian Lepidopterol Soc, Republicii 48, Cluj Napoca 400015, Romania"", ""Romanian Acad, Emil Racovita Inst Speleol, Calea 13 Septembrie,13, Bucharest 050711, Romania"", ""Univ Ovidius Constanta, Fac Nat Sci, Al Univ,Corp B, Constanta, Romania""]",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  87,10.1007/s42974-021-00055-6,Community composition;Grazing;Habitat variables;Mowing;Pasture management;Cultural landscapes;LAND-USE CHANGE;SPECIES COMPOSITION;SEMINATURAL GRASSLANDS;DIURNAL LEPIDOPTERA;INSECT DIVERSITY;MANAGEMENT;BIODIVERSITY;HABITAT;RESTORATION;COMMUNITIES,,
rayyan-395285421,Moths and butterflies on alien shores: Global biogeography of non-native Lepidoptera,2022,8,,JOURNAL OF BIOGEOGRAPHY,"[""0305-0270"", ""1365-2699     J9  - J BIOGEOGR     JI  - J. Biogeogr.""]",49,8,1455-1468,"Mally, R and Turner, RM and Blake, RE and Fenn-Moltu, G and Bertelsmeier, C and Brockerhoff, EG and Hoare, RJB and Nahrung, HF and Roques, A and Pureswaran, DS and Yamanaka, T and Liebhold, AM",,English,,"[""Czech Univ Life Sci Prague, Fac Forestry & Wood Sci, Suchdol, Czech Republic"", ""Scion New Zealand Forest Res Inst, Christchurch, New Zealand"", ""Natl Socioenvironm Synth Ctr, Annapolis, MD USA"", ""Univ Lausanne, Dept Ecol & Evolut, Lausanne, Switzerland"", ""Swiss Fed Res Inst WSL, Birmensdorf, Switzerland"", ""Manaaki Whenua Landcare Res, Auckland, New Zealand"", ""Univ Sunshine Coast, Forest Ind Res Ctr, Sippy Downs, Qld, Australia"", ""INRAE, UR 0633, Zool Forestiere, Orleans, France"", ""Canadian Forest Serv, Atlantic Forestry Ctr, Fredericton, NB, Canada"", ""Natl Agr & Food Res Org, Res Ctr Agr Informat Technol, Tsukuba, Ibaraki, Japan"", ""US Forest Serv, USDA, Northern Res Stn, Morgantown, WV USA""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  74,10.1111/jbi.14393,biological invasions;border interceptions;commodities;establishment;international trade;invasion disharmony;non-native region;propagule pressure;LEVEL CLASSIFICATION;ANIMAL BIODIVERSITY;PROPAGULE PRESSURE;INSECT;ESTABLISHMENT;ARTHROPODS;PATTERN;INTERCEPTION;NOCTUIDAE;PATHWAYS;Moths;Emigrants and Immigrants,,
rayyan-395285090,Evidence for multiple colonisations and Wolbachia infections shaping the genetic structure of the widespread butterfly Polyommatus icarus in the British Isles,2021,10,,MOLECULAR ECOLOGY,"[""0962-1083"", ""1365-294X     J9  - MOL ECOL     JI  - Mol. Ecol.""]",30,20,5196-5213,"Arif, S and Gerth, M and Hone-Millard, WG and Nunes, MDS and Dapporto, L and Shreeve, TG",,English,,"[""Oxford Brookes Univ, Ctr Funct Genom, Oxford, England"", ""Oxford Brookes Univ, Dept Biol & Med Sci, Oxford, England"", ""Univ Florence, Dept Biol, ZEN Lab, Sesto Fiorentino, Italy"", ""John Innes Ctr, Norwich Res Pk, Norwich, Norfolk, England""]",,Times Cited in Web of Science Core Collection:  6     Total Times Cited:  6     Cited Reference Count:  88,10.1111/mec.16126,endosymbiont;feminization;intraspecific divergence;Lepidoptera;Polyommatus icarus;post glacial recolonisation;RAD sequencing;Wolbachia;EUREMA-HECABE;CYTOPLASMIC INCOMPATIBILITY;NUCLEAR DISCORDANCE;MITOCHONDRIAL-DNA;LEPIDOPTERA;POPULATION;DIVERSITY;INSIGHTS;PATTERNS;REFUGIA,,
rayyan-395284912,Sequestration and biosynthesis of cyanogenic glucosides in passion vine butterflies and consequences for the diversification of their host plants,2019,5,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,9,9,5079-5093,"de Castro, ECP and Zagrobelny, M and Zurano, JP and Cardoso, MZ and Feyereisen, R and Bak, S",,English,,"[""Univ Copenhagen, Dept Plant & Environm Sci, Copenhagen C, Denmark"", ""Univ Fed Paraiba, Dept Systemat & Ecol, Joao Pessoa, Paraiba, Brazil"", ""Univ Fed Rio Grande do Norte, Dept Ecol, Natal, RN, Brazil""]",,Times Cited in Web of Science Core Collection:  12     Total Times Cited:  12     Cited Reference Count:  58,10.1002/ece3.5062     WE  - Science Citation Index Expanded (SCI-EXPANDED),coevolution;cyanide;Heliconius;Lepidoptera;Passiflora;specialized metabolites;CYCLOPENTANOID CYANOHYDRIN GLYCOSIDES;ZYGAENA-FILIPENDULAE LEPIDOPTERA;PHYLOGENETIC SIGNAL;TURNERA-ULMIFOLIA;CHEMICAL DEFENSE;LOTUS-JAPONICUS;LIFE-CYCLE;EVOLUTION;LOTAUSTRALIN;PASSIFLORA;Glucosides,,
rayyan-395285215,Heterogeneity in demographic responses associated with the altitudinal gradient: the case of butterflies in north-eastern Iberia,2021,1,,ECOSISTEMAS,1697-2473     J9  - ECOSISTEMAS     JI  - Ecosistemas,30,1,,"Ubach, A and Paramo, F and Stefanescu, C",,Spanish,,"Museu Ciencies Nat Granollers, Grp Recerca BiBio, C Francesc Macia 51, Granollers 08402, Spain     PU  - ASOCIACION ESPANOLA ECOLOGIA TERRESTRE     PI  - MOSTOLES     PA  - C/ TULIPSAN S-N, DEPT BIOLOGIA & GEOLOGIA, UNIV REY JUAN CARLOS, MOSTOLES, 28933, SPAIN",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  42,10.7818/ECOS.2148     WE  - Emerging Sources Citation Index (ESCI),butterflies;climate change;habitat change;trends;indicators;climatic regions;SPECIES RICHNESS;CLIMATE-CHANGE;2 DECADES;BIODIVERSITY;DECLINE;POPULATIONS;GENERALISTS;COMMUNITIES;IMPACTS;HABITAT,,
rayyan-395285143,Multilayered Tuning of Dosage Compensation and Z-Chromosome Masculinization in the Wood White (Leptidea sinapis) Butterfly,2019,9,,GENOME BIOLOGY AND EVOLUTION,1759-6653     J9  - GENOME BIOL EVOL     JI  - Genome Biol. Evol.,11,9,2633-2652,"Hook, L and Leal, L and Talla, V and Backstrom, N",,English,,"[""Uppsala Univ, EBC, Dept Ecol & Genet, Evolutionary Biol Program, Uppsala, Sweden"", ""Uppsala Univ, EBC, Dept Ecol & Genet, Plant Ecol & Evolut, Uppsala, Sweden""]",,Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  90,10.1093/gbe/evz176     WE  - Science Citation Index Expanded (SCI-EXPANDED),Lepidoptera;dosage compensation;sex-chromosomes;sex-biased gene expression;female heterogamety;DROSOPHILA MSL COMPLEX;SEX-CHROMOSOMES;X-CHROMOSOME;HISTONE ACETYLATION;EVOLUTION;GENOME;TRANSCRIPTOME;EXPRESSION;INSIGHTS;REVEALS;European Continental Ancestry Group,,
rayyan-395285336,Ant-partners play a minor role on occurrence of the myrmecophilous butterfly Leptotes cassius in its host plant,2018,6,,ARTHROPOD-PLANT INTERACTIONS,"[""1872-8855"", ""1872-8847     J9  - ARTHROPOD-PLANT INTE     JI  - Arthropod-Plant Interact.""]",12,3,377-384,"Bachtold, A and Del-Claro, K",,English,,"[""Univ Fed Uberlandia, Inst Biol, Rua Ceara S-N Bloco 2D Campus Umuarama, BR-38400902 Uberlandia, MG, Brazil"", ""Univ Sao Paulo, Ave Bandeirantes 3900, BR-14040901 Sao Paulo, Brazil""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  60,10.1007/s11829-017-9586-5     WE  - Science Citation Index Expanded (SCI-EXPANDED),Brazilian savanna;Camponotus;Extrafloral nectaries;Myrmecophily;Polyommatinae;POLIBETES LEPIDOPTERA LYCAENIDAE;TENDING-ANTS;EXTRAFLORAL NECTARIES;JALMENUS-EVAGORAS;NATURAL-HISTORY;IMMATURE STAGES;FLOWER BUDS;LARVAE;ASSOCIATION;OVIPOSITION,,
rayyan-395285466,"The Effects of Milkweed Induced Defense on Parasite Resistance in Monarch Butterflies, Danaus plexippus",2018,11,,JOURNAL OF CHEMICAL ECOLOGY,"[""0098-0331"", ""1573-1561     J9  - J CHEM ECOL     JI  - J. Chem. Ecol.""]",44,11,1040-1044,"Tan, WH and Tao, LL and Hoang, KM and Hunter, MD and de Roode, JC",,English,,"[""Emory Univ, Dept Biol, 1510 Clifton Rd, Atlanta, GA 30322 USA"", ""Univ Michigan, Dept Ecol & Evolutionary Biol, 1105 N Univ Ave, Ann Arbor, MI 48109 USA""]",,Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  16,10.1007/s10886-018-1007-4     WE  - Science Citation Index Expanded (SCI-EXPANDED),Induction;Herbivory;Trophic interactions;Asclepias;Ophryocystis elektroscirrha;PLANT;HERBIVORE;DISEASE;CARDENOLIDES;ECOLOGY;TRAITS,,
rayyan-395285004,The appearance of mimetic Heliconius butterflies to predators and conspecifics,2018,10,,EVOLUTION,"[""0014-3820"", ""1558-5646     J9  - EVOLUTION     JI  - Evolution""]",72,10,2156-2166,"Dell'Aglio, DD and Troscianko, J and McMillan, WO and Stevens, M and Jiggins, CD",,English,,"[""Univ Cambridge, Dept Zool, Butterfly Genet Grp, Cambridge, England"", ""Smithsonian Trop Res Inst, Panama City, Panama"", ""Univ Exeter, Coll Life & Environm Sci, Ctr Ecol & Conservat, Penryn, England""]",,Times Cited in Web of Science Core Collection:  14     Total Times Cited:  14     Cited Reference Count:  69,10.1111/evo.13583     WE  - Science Citation Index Expanded (SCI-EXPANDED),Aposematism;avian vision;butterfly vision;mating behavior;opsin;UV light;COLOR-VISION;WARNING COLORATION;ULTRAVIOLET VISION;SEXUAL-DIMORPHISM;COLIAS-EURYTHEME;EVOLUTION;SELECTION;SIGNALS;MIMICRY;BIRDS;Prednisolone,,
rayyan-395284948,Dispersal and migration have contrasting effects on butterfly flight morphology and reproduction,2020,8,26,BIOLOGY LETTERS,"[""1744-9561"", ""1744-957X     J9  - BIOL LETTERS     JI  - Biol. Lett.""]",16,8,,"Bhaumik, V and Kunte, K",,English,,"[""Tata Inst Fundamental Res, Natl Ctr Biol Sci, GKVK Campus,Bellary Rd, Bengaluru 560065, India"", ""Shanmugha Arts Sci Technol & Res Acad SASTRA Univ, Tirumalaisamudram 613401, Thanjavur, India""]",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  3     Cited Reference Count:  42,10.1098/rsbl.2020.0393     WE  - Science Citation Index Expanded (SCI-EXPANDED),facultative dispersal;resource allocation;life-history traits;reproductive diapause;LONG-DISTANCE MIGRATION;SPECIES COMPOSITION;EVOLUTION;POPULATIONS;DIMORPHISM;DENSITY;SIZE,,
rayyan-395285313,"Long-term changes in the structure of the Butterflies population (Lepidoptera, Rhopalocera) on the mixed grass meadow",2018,,,THEORETICAL AND APPLIED ECOLOGY,"[""1995-4301"", ""2618-8406     J9  - THEOR APPL ECOL     JI  - Theor. Appl. Ecol.""]",,1,88-96     WE  - Emerging Sources Citation Index (ESCI),"Tatarinov, AG and Kulakova, OI",,Russian,,"RAS, Ural Div, Komi Sci Ctr, Inst Biol, 28 Kommunisticheskaya St, Syktyvkar 167982, Komi Republic, Russia",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  22,,butterflies;species-assemblage composition;species diversity;long-term dynamics of population;mixed grass meadow;Poaceae,,
rayyan-395285433,Renewed diversification following Miocene landscape turnover in a Neotropical butterfly radiation,2019,8,,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"[""1466-822X"", ""1466-8238     J9  - GLOBAL ECOL BIOGEOGR     JI  - Glob. Ecol. Biogeogr.""]",28,8,1118-1132,"Chazot, N and Willmott, KR and Lamas, G and Freitas, AVL and Piron-Prunier, F and Arias, CF and Mallet, J and De-Silva, DL and Elias, M",,English,,"[""Univ Gothenburg, Dept Biol & Environm Sci, Box 461, S-40530 Gothenburg, Sweden"", ""Univ Antilles, Inst Systemat Evolut Biodiversite, CNRS MNHN UPMC EPHE, ISYEB,Sorbonne Univ, Paris, France"", ""Gothenburg Global Biodivers Ctr, Gothenburg, Sweden"", ""Univ Florida, Florida Museum Nat Hist, McGuire Ctr Lepidoptera & Biodivers, Gainesville, FL 32611 USA"", ""Univ Nacl Mayor San Marcos, Museo Hist Nat, Lima, Peru"", ""Univ Estadual Campinas, Inst Biol, Dept Biol Anim, Campinas, SP, Brazil"", ""Univ Estadual Campinas, Inst Biol, Museu Zool, Campinas, SP, Brazil"", ""Smithsonian Trop Res Inst, Panama City, Panama"", ""Harvard Univ, Dept Organism & Populat Biol, Cambridge, MA 02138 USA""]",,Times Cited in Web of Science Core Collection:  22     Total Times Cited:  24     Cited Reference Count:  91,10.1111/geb.12919     WE  - Science Citation Index Expanded (SCI-EXPANDED),Andes;biogeography;butterflies;diversification;Ithomiini;Neotropics;Pebas system;phylogeny;Western Andean Portal;MIMETIC ITHOMIINE BUTTERFLIES;CLEARWING BUTTERFLIES;PHYLOGENETIC-RELATIONSHIPS;PYRROLIZIDINE ALKALOIDS;LEPIDOPTERA NYMPHALIDAE;SPECIES-DIVERSITY;ANDEAN UPLIFT;IQ-TREE;SPECIATION;BIOGEOGRAPHY,,
rayyan-395285081,Population genomics reveals variable patterns of immune gene evolution in monarch butterflies (Danaus plexippus),2021,9,,MOLECULAR ECOLOGY,"[""0962-1083"", ""1365-294X     J9  - MOL ECOL     JI  - Mol. Ecol.""]",30,18,4381-4391,"Tan, WH and Talla, V and Mongue, AJ and de Roode, JC and Gerardo, NM and Walters, JR",,English,,"[""Emory Univ, Dept Biol, Atlanta, GA 30322 USA"", ""Univ Kansas, Dept Ecol & Evolutionary Biol, Lawrence, KS 66045 USA""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  1     Cited Reference Count:  53,10.1111/mec.16071,Danaus;ecological immunology;immunity;Lepidoptera;natural selection;ANTIMICROBIAL PEPTIDE;RAPID EVOLUTION;DROSOPHILA;SELECTION;DEFENSE;SYSTEM;Genome;Genomics;Metagenomics,,
rayyan-395285158,"Assessing the effectiveness of protected areas for conserving range-restricted rain forest butterflies in Sabah, Borneo",2020,3,,BIOTROPICA,"[""0006-3606"", ""1744-7429     J9  - BIOTROPICA     JI  - Biotropica""]",52,2,380-391,"Scriven, SA and Williams, SH and Ghani, MA and Agama, AL and Benedick, S and Brodie, JF and Hamer, KC and McClean, CJ and Reynolds, G and Hill, JK",,English,,"[""Univ York, Dept Biol, York YO10 5DD, N Yorkshire, England"", ""Univ Montana, Div Biol Sci, Missoula, MT 59812 USA"", ""Univ Montana, Wildlife Biol Program, Missoula, MT 59812 USA"", ""WWF Malaysia Sabah Off, Kota Kinabalu, Malaysia"", ""SEARRP, Lahad Datu, Malaysia"", ""Univ Malaysia Sabah, Fac Sustainable Agr, Sandakan, Malaysia"", ""Univ Leeds, Sch Biol, Fac Biol Sci, Leeds, W Yorkshire, England"", ""Univ York, Dept Environm & Geog, York, N Yorkshire, England""]",,Times Cited in Web of Science Core Collection:  9     Total Times Cited:  9     Cited Reference Count:  101,10.1111/btp.12708,conservation prioritization;insects;reserve design;Southeast Asia;species distribution modeling;tropical biodiversity;TROPICAL FOREST;DISTRIBUTION MODELS;CO-BENEFITS;BIODIVERSITY;CLIMATE;CONSERVATION;IMPACTS;CARBON;SHIFTS;ASIA;Malaysia,,
rayyan-395285555,Classes of protection in urban forest fragments are effectiveless in structuring butterfly assemblages: landscape and forest structure are far better predictors,2021,10,,URBAN ECOSYSTEMS,"[""1083-8155"", ""1573-1642     J9  - URBAN ECOSYST     JI  - Urban Ecosyst.""]",24,5,873-884,"Orlandin, E and Carneiro, E",,English,,"Univ Fed Parana, Dept Zool, Lab Estudos Lepidoptera Neotrop, Curitiba, PR, Brazil",,Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  81,10.1007/s11252-020-01086-z,Connectivity;Lepidoptera;Urban ecology;Urban Forest;Urban landscape;SPECIES RICHNESS;PATCH ISOLATION;R PACKAGE;URBANIZATION;DIVERSITY;BIODIVERSITY;PARKS;CURITIBA;CITIES;CITY,,
rayyan-395285046,Karyotype evolution and flexible (conventional versus inverted) meiosis in insects with holocentric chromosomes: a case study based on Polyommatus butterflies,2020,8,,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"[""0024-4066"", ""1095-8312     J9  - BIOL J LINN SOC     JI  - Biol. J. Linnean Soc.""]",130,4,683-699,"Lukhtanov, VA and Dantchenko, AV and Khakimov, FR and Sharafutdinov, D and Pazhenkova, EA",,English,,"[""Russian Acad Sci, Dept Karyosystemat, Zool Inst, Univ Skaya Nab 1, St Petersburg 199034, Russia"", ""Lomonosov Moscow State Univ, Fac Chem, GSP 1,Leninskiye Gory 1-11, Moscow 119991, Russia"", ""Acad Sci Republ Tajikistan, Pavlovsky Inst Zool & Parasitol, Dushanbe 73402, Tajikistan"", ""St Petersburg State Univ, Dept Entomol, Univ Skaya Nab 7-9, St Petersburg 199034, Russia""]",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  63,10.1093/biolinnean/blaa077     WE  - Science Citation Index Expanded (SCI-EXPANDED),Agrodiaetus;chromosome rearrangements;DNA barcoding;inverted meiosis;Lepidoptera;Lycaenidae;speciation;LEPIDOPTERA;NUMBER;MEGAEVOLUTION;SEGREGATION;ARRANGEMENT;SPECIATION;HEMIPTERA;CLUSTERS;BUGS;Case-Control Studies;Meiosis,,
rayyan-395285295,Predicting monarch butterfly (Danaus plexippus) movement and egg-laying with a spatially-explicit agent-based model: The role of monarch perceptual range and spatial memory,2018,4,24,ECOLOGICAL MODELLING,"[""0304-3800"", ""1872-7026     J9  - ECOL MODEL     JI  - Ecol. Model.""]",374,,37-50,"Grant, TJ and Parry, HR and Zalucki, MP and Bradbury, SP",,English,,"[""Iowa State Univ, Dept Nat Resource Ecol & Management, Ames, IA 50011 USA"", ""CSIRO, Ecosci Precinct, Brisbane, Qld, Australia"", ""Univ Queensland, Sch Biol Sci, Brisbane, Qld, Australia""]",,Times Cited in Web of Science Core Collection:  42     Total Times Cited:  42     Cited Reference Count:  75,10.1016/j.ecolmodel.2018.02.011     WE  - Science Citation Index Expanded (SCI-EXPANDED),Agriculture;Conservation design;Monarch butterfly (Danaus plexippus);Movement behavior;Movement ecology;Spatially-explicit agent-based simulation model;L LEPIDOPTERA;POPULATION;SIMULATION;UNCERTAINTY;DYNAMICS;PATTERNS;MILKWEED;PROTOCOL;BEHAVIOR;ECOLOGY;Memory,,
rayyan-395284888,"Oh, the places you will grow: Intraspecific latitudinal clines in butterfly size suggest a phylogenetic signal",2022,5,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,12,5,,"Merwin, AC and Hilliard, J and Larsen, A and Lasken, AG and Johnson, I",,English,,"[""Baldwin Wallace Univ, Dept Biol & Geol, Berea, OH 44017 USA"", ""Citizens Los Angeles Wildlife, Los Angeles, CA USA""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  57,10.1002/ece3.8913     WE  - Science Citation Index Expanded (SCI-EXPANDED),Bergmann's Rule;latitudinal clines;Lycaenidae;Riodinidae;host plant nitrogen;MULTIPLE SEQUENCE ALIGNMENT;BODY-SIZE;BERGMANNS RULE;MODEL SELECTION;PATTERNS;ASSEMBLAGES;ARTHROPODS;NITROGEN;FOLLOW,,
rayyan-395285017,Host plant adaptation during contemporary range expansion in the monarch butterfly,2020,2,,EVOLUTION,"[""0014-3820"", ""1558-5646     J9  - EVOLUTION     JI  - Evolution""]",74,2,377-391,"Freedman, MG and Jason, C and Ramirez, SR and Strauss, SY",,English,,"[""Univ Calif Davis, Ctr Populat Biol, Davis, CA 95616 USA"", ""Univ Calif Davis, Dept Evolut & Ecol, Davis, CA 95616 USA"", ""Washington State Univ, Sch Biol Sci, Vancouver, WA USA""]",,Times Cited in Web of Science Core Collection:  9     Total Times Cited:  9     Cited Reference Count:  82,10.1111/evo.13914,Diet breadth;herbivory;local adaptation;monarch butterfly;range expansion;TRADE-OFFS;BIOLOGICAL-CONTROL;GENETIC-VARIATION;DANAUS-PLEXIPPUS;CARDIAC-GLYCOSIDES;LOCAL ADAPTATION;EVOLUTION;SPECIALIZATION;ASCLEPIAS;LEPIDOPTERA,,
